ra,dec,u,g,r,i,z
162.623623631276,51.0468682355394,-9999,-9999,-9999,-9999,-9999
162.623698513988,50.8771010811044,25.42229,23.93234,22.12502,21.2384,21.18495
162.62372954271,51.0446237634039,23.30169,22.12623,21.44801,21.33131,21.5007
162.623820815391,51.4628007727478,21.21208,21.3632,21.24061,20.96651,19.87764
162.623822931291,50.6681599205525,24.09597,23.51217,22.69271,21.96059,22.84177
162.623838641061,51.1141132026174,20.1333,18.68979,18.01003,17.65752,17.37919
162.623839035364,50.6164362932917,24.63428,20.53732,25.04039,23.4865,22.82597
162.623840583877,51.1141334897535,20.0565,18.66776,17.97767,17.64494,17.36396
162.623841390223,51.0469114396128,19.58489,18.37595,17.82785,17.63952,17.58146
162.623842210126,51.0469144638116,19.60168,18.38091,17.83051,17.6421,17.59214
162.623842210126,51.0469144638116,19.60154,18.38102,17.83048,17.64205,17.59189
162.623875109944,50.6800933154085,22.4733,21.56723,21.17079,21.22261,21.0447
162.623877244684,50.7349507724173,24.18139,22.76428,21.18992,19.90304,19.25791
162.62417071395,51.243628981138,23.93472,22.03711,20.70588,20.10689,19.80143
162.624178498111,50.9623849264933,25.10038,24.02142,22.46763,22.00581,22.92221
162.624189630522,50.7386129636508,25.39973,24.67278,22.94435,21.24589,20.32492
162.62421758647,50.7008522952174,24.56358,22.81544,21.51876,20.91516,20.74873
162.624242955597,50.9894549063928,25.52589,25.75355,23.47817,22.0218,21.84146
162.624308057623,51.2131111076164,25.97556,25.01853,24.86238,25.3915,20.73293
162.624350477225,51.4700954133982,25.14975,23.47727,22.35664,21.2141,20.95519
162.624359712569,51.206505364447,26.04866,24.47359,23.02236,22.77063,21.83082
162.624388756046,51.2492620450235,24.49897,23.90688,22.51272,22.62737,22.15572
162.624547849448,50.6723163845035,24.87398,22.32443,20.80445,19.41806,18.84359
162.624553728872,50.6723166898745,24.87247,22.31168,20.78502,19.41632,18.83642
162.624595327412,50.6162967132612,24.89439,20.6112,24.42706,24.14038,23.03449
162.624599797131,51.1278687339786,22.74449,23.13135,23.29697,22.28493,21.41815
162.624600405763,51.0797626323258,24.53907,24.54085,22.31615,21.09011,20.31555
162.62502142576,51.1558813839215,23.27349,23.11347,22.05446,22.5751,21.606
162.625069463193,50.927929304992,25.86039,22.8638,18.70827,22.47022,22.35611
162.625137850555,51.0708366216788,23.42926,25.07284,24.1407,24.60923,20.66656
162.625159203765,51.0394414788184,-9999,-9999,-9999,-9999,-9999
162.625219413946,51.0394383202991,22.57627,23.2354,22.15644,21.50989,21.66482
162.625295214388,51.4593643148538,25.79974,23.67436,23.40589,21.81247,21.76548
162.625307612099,50.6161599343113,24.5749,20.56361,24.56032,25.01913,22.7974
162.62537740706,50.5920106641702,23.60616,24.76007,25.63501,22.11263,23.93749
162.62543826875,51.3586175443207,24.46641,23.31437,22.02655,20.86498,20.20469
162.625519325984,51.4951730370947,23.22385,20.93208,19.26539,18.60778,18.05909
162.625522583295,51.4951761275609,25.68986,21.21779,19.68832,19.12275,18.9453
162.625670226611,51.4800342819094,22.3894,21.59959,21.20032,20.97957,21.12814
162.625789559163,50.8871330733938,24.25268,24.47927,23.57808,22.00049,21.99222
162.625821910793,51.2175105825289,24.50799,23.07354,22.1694,21.79156,22.77821
162.62582291455,50.9040887470617,26.33062,24.04244,21.26424,20.63093,20.00244
162.625826139223,51.0811094538818,23.6977,22.73717,21.44862,20.54276,19.98047
162.625827582359,51.0811112061163,23.71961,22.80079,21.52414,20.61809,20.05024
162.625891298465,50.6711651239657,24.91193,23.17706,23.61775,22.47128,23.25054
162.625904331429,50.6160613007096,20.37193,16.61281,26.87762,28.2547,20.20641
162.625907604238,51.1043854660113,25.24647,24.67746,22.93287,24.14761,23.6388
162.625939981402,51.3698279021566,23.65357,24.3801,23.2098,21.78161,21.30388
162.62595913137,51.1483627718147,21.55385,20.45418,19.64118,19.34842,19.10047
162.626022946381,50.6726124983368,23.4145,24.38341,22.89265,23.32268,21.6899
162.626083557237,50.7640131442535,23.08353,24.25522,22.55354,21.37012,20.92086
162.626305586582,50.667049677147,24.4241,23.30545,21.00633,19.97204,19.84959
162.62642795107,51.5135169059226,23.94242,22.82425,23.41974,22.99827,21.52035
162.626441733641,50.6768518180941,24.97717,22.46116,21.65658,21.44715,21.61775
162.626441872773,51.5135371330573,23.68902,22.83025,23.46855,22.91203,21.4561
162.626526892527,51.0335293875661,25.58562,24.39726,22.51919,21.70553,21.3569
162.626528342648,51.0335359635752,-9999,-9999,-9999,-9999,-9999
162.626599039374,50.6811971604332,23.95281,23.33088,22.1446,21.86867,21.08311
162.626647241632,50.6159279406559,24.57079,20.21793,25.28616,24.80526,22.72745
162.626714034819,50.9858444669511,23.1935,23.6121,22.84072,23.0618,23.20659
162.626721073886,50.6325177734895,24.16455,23.24454,25.65362,25.19178,22.67995
162.626822367302,51.3100079309398,21.93243,21.30612,20.8567,20.66549,20.48673
162.626967540135,51.3301554619268,25.95173,23.24108,22.07191,21.98028,21.58971
162.62702302996,51.4959429182904,24.91035,22.14408,20.82946,19.71932,19.19806
162.627028510937,51.160510611838,22.45076,20.10741,18.90401,18.44671,18.16636
162.627029047052,51.1605142714653,22.53036,20.12228,18.90836,18.44912,18.18587
162.627228062298,51.2513562960356,23.87999,24.96794,23.13456,21.53446,21.60964
162.62726332408,51.2352486013852,24.02942,23.99858,22.35973,21.69843,21.22835
162.627333169712,51.497425813664,24.8023,25.09382,25.02849,22.68027,23.06222
162.62737006555,51.4974480566086,23.8212,24.89174,24.90322,-9999,22.52109
162.627612535282,51.4338844554494,23.53643,22.84269,22.89765,21.59575,22.12123
162.627654460317,50.9017614687026,23.5994,23.13398,21.43749,21.17119,20.8762
162.627724566225,51.2924020222685,21.67306,22.34345,21.65533,21.01818,20.58481
162.627728730586,50.8807684364646,22.55806,22.38615,21.70779,20.89712,20.64444
162.627744818874,51.3272257234541,24.07684,21.52668,20.15173,19.61525,19.00199
162.627744836347,51.327225726445,24.18247,21.48067,20.10137,19.56915,18.95151
162.627745360503,51.2303517690712,22.63339,23.21704,22.43613,22.29495,20.98963
162.627919194785,51.368959269255,22.48652,20.10966,18.87409,18.34723,18.01996
162.627919194792,51.3689592692563,22.48585,20.10911,18.87361,18.34665,18.01919
162.627924221428,51.3689696202494,22.44945,20.10047,18.87013,18.34184,18.03007
162.628183135643,51.0836441062857,21.54218,21.99235,21.02417,20.89883,20.76284
162.628242887159,51.4000337655185,23.38865,22.94734,23.97153,23.55965,23.23816
162.628295185336,50.6156226507913,24.70799,20.27911,25.36702,24.43475,22.78007
162.628360626467,51.1648554891216,25.18715,23.88923,23.41098,21.81326,20.37255
162.628462388543,50.7941655222163,23.07684,22.83699,21.79667,21.68747,21.2194
162.628517389467,51.0173956079952,24.31627,21.56588,21.05576,20.84786,20.4442
162.628517389467,51.0173956079952,24.45547,21.56588,21.05576,20.84786,20.72858
162.628521900684,51.0173958373004,24.24757,21.71152,21.27846,20.90263,20.6084
162.628563401388,51.17096658686,22.24243,25.3568,24.45206,24.59132,23.03747
162.628584238125,50.6592002253937,16.67935,15.41105,14.99457,14.85006,14.82106
162.628595755928,50.6592045250433,16.68241,15.41195,14.99501,14.85037,14.82215
162.628746709636,50.6551672273354,22.23726,21.26308,20.30173,19.71377,19.27992
162.628876018129,50.8316613025856,22.64894,21.81248,21.05671,20.65488,20.53058
162.628876019819,50.8316613028628,22.65119,21.81385,21.0586,20.65718,20.53177
162.628889567307,51.087593664289,23.89734,22.94395,21.03989,20.37629,19.78261
162.628959768544,51.2143666602789,26.57278,25.80211,25.09863,22.29851,24.00714
162.628963549441,50.8213063543605,22.37403,25.04976,25.22814,25.38851,23.18161
162.629123744904,51.2034705337239,23.71344,21.73961,20.8783,20.44391,19.96914
162.629125891978,51.0519616276245,24.02107,21.30555,19.7779,18.99717,18.69513
162.629135165741,51.2325334262774,23.0521,22.86635,21.97051,21.6606,21.64675
162.629192276283,51.2034945152752,-9999,-9999,-9999,-9999,-9999
162.629275797233,50.7662877262452,21.96441,20.31815,19.35746,18.92174,18.64566
162.629344641777,50.7413606831332,24.14317,22.92845,23.74612,23.60463,22.73603
162.629413137499,50.6373664870126,25.66948,23.19068,25.02962,23.97127,22.18682
162.629422933093,50.6153950681596,24.15518,20.24287,24.66838,23.11619,23.14273
162.629459133554,50.7718786053745,25.58495,22.52189,21.92164,20.46719,22.88976
162.629496919464,50.608128663249,18.44988,17.43552,17.1766,17.09035,17.09602
162.629503529947,50.6081302392632,18.46314,17.43988,17.17747,17.09088,17.09816
162.62957284987,51.0152638695367,23.90527,23.40343,23.66038,21.95098,21.74866
162.629574380303,51.2345815583488,22.98508,23.08161,21.76883,20.81868,20.20134
162.62957438152,51.2345815585575,22.98536,23.12513,21.76776,20.81791,20.20046
162.629594006335,51.0263805123713,23.88292,23.02164,23.0596,22.07594,22.80592
162.629597653801,50.7550071546372,24.16329,23.20831,23.19758,23.6066,22.26046
162.629599171969,51.0263884534808,-9999,-9999,-9999,-9999,-9999
162.629687068923,51.2091303772031,23.84925,22.72239,22.41379,22.77126,21.77643
162.629722657049,50.8336521032189,23.27047,23.64848,22.0825,21.764,21.0223
162.629726983578,50.6847083219999,22.30456,21.07719,20.68461,20.56958,21.52778
162.629841694937,51.0561766119476,24.65254,24.88722,24.90309,23.71877,19.62029
162.62993429693,50.8774106455405,22.60335,21.90647,21.18375,20.89224,20.5387
162.630038714644,50.9170913478412,24.81693,23.21702,21.70274,20.95754,20.33817
162.63004737849,51.3272659460724,25.54829,24.08878,22.78347,22.75019,22.91506
162.630054250738,51.3193483067166,23.84988,22.90845,21.37861,20.35606,19.87712
162.630056161436,50.9711288238693,26.40155,22.82265,21.27478,20.46014,19.45076
162.630113728056,50.9710705805387,23.38321,24.89364,22.19198,22.03703,20.80643
162.630253745206,50.7315366544603,23.60894,23.81215,23.12505,21.20682,20.27393
162.63031494953,51.453545500221,22.51638,23.39944,22.34936,22.48663,22.92692
162.630320743113,50.8667289052422,22.65412,21.13154,20.86041,20.69013,20.32188
162.630320753119,50.8667289068829,22.61814,21.12785,20.85407,20.68625,20.28568
162.630336423709,51.4349076793454,22.63669,22.58765,22.0237,21.95662,22.81811
162.630437020889,51.0815932422434,22.98116,22.83969,22.25893,21.74415,22.2108
162.630562050463,50.7079217809457,22.64613,22.46005,22.2081,21.74705,21.06808
162.630705069162,50.6013060179524,23.41493,23.40967,22.21871,22.12507,21.67426
162.630710704685,51.3568502086157,22.0569,19.58172,18.3786,17.86617,17.60157
162.630716163272,50.8971872637064,25.34381,24.39266,22.7694,22.36565,22.1162
162.630716882934,51.3568610960888,22.11182,19.57276,18.37505,17.8619,17.60191
162.630738817213,50.9784099375756,22.8087,23.18292,22.21642,21.21599,20.70553
162.630817441267,50.7167830932388,23.50439,22.49907,22.09487,22.16525,21.61685
162.6308611945,50.8659535934955,25.19761,25.30617,25.06085,24.77158,21.11923
162.630874307875,51.0203635325137,24.53905,22.58446,21.81437,21.65868,20.89265
162.630878163731,51.020353651994,24.424,22.62425,21.73197,21.66235,20.89283
162.630930817816,51.2305067783307,26.69151,23.74409,21.97615,20.92484,20.51795
162.630964876664,50.9778373045098,22.71463,23.40679,22.65601,21.43341,20.68512
162.630983865775,50.9778141085242,22.82067,23.32844,-9999,21.42402,20.72659
162.631058408711,50.981694408404,26.04461,25.47404,23.18812,22.2267,21.79969
162.631090963998,50.7873744767347,22.12501,25.05883,24.78229,24.17448,22.50989
162.631099708223,51.3675754965065,24.75932,23.11826,21.31938,20.54118,20.05707
162.631240136022,50.6150671599829,24.86262,20.36974,24.16755,24.76677,23.14921
162.631270992311,51.1871137070471,23.82968,22.77654,21.5801,21.41671,21.22619
162.631507373474,51.1469182877456,23.39386,24.77481,21.89847,22.36232,22.99871
162.63151296401,51.2522946955834,22.26333,21.3974,19.84137,19.26703,18.80498
162.631520703604,51.104982060836,24.62862,24.74771,25.2341,24.26283,21.18379
162.631545312236,50.9047438779871,23.97305,22.20425,21.26249,20.88865,20.37786
162.631581080643,50.7684289391314,24.4705,23.8855,22.85652,21.97348,21.27917
162.631618649415,51.0766612991505,22.48809,21.9259,21.1992,20.60257,20.41939
162.631633147521,51.0277790589342,-9999,-9999,-9999,-9999,-9999
162.631685077134,51.5139888531541,24.84195,24.17169,23.08148,21.77651,21.39519
162.631698634794,50.7451766676446,23.10688,25.90199,25.42302,21.83506,22.46118
162.631702377605,51.5139890966916,24.44743,24.06591,23.30887,21.93027,21.53552
162.631918801326,50.7944426007865,22.15632,25.08074,24.76277,24.79524,23.02734
162.632004601238,50.6640770173642,24.96507,24.30003,23.9494,21.5607,23.26197
162.63206849555,50.9232439619461,21.80617,21.01735,20.61807,20.32251,20.34923
162.632123980681,50.8947849990719,23.52924,22.52186,22.07161,21.69443,21.49516
162.632174956672,50.9132870960464,23.85213,23.31077,22.24262,22.11093,22.66976
162.632258105068,50.6148769757437,24.69623,20.43176,24.21428,24.98173,22.9095
162.632262025888,50.6401562037821,25.85918,24.27535,23.3735,22.10682,22.28139
162.632319620231,50.7492874182466,23.04616,22.31301,21.66095,21.48357,21.86351
162.632346735069,50.7580433639732,23.16178,22.92891,21.49141,21.03581,20.37618
162.632346811228,50.8108895383742,22.59253,25.84114,24.8115,25.27431,22.21641
162.632387234137,51.2723468773512,22.43018,22.61731,21.5177,20.47772,19.907
162.63239734722,50.840790597329,23.58626,22.61578,22.42011,21.87994,22.35321
162.632462876645,50.7581129508625,24.56065,23.3301,21.65932,21.08228,20.69328
162.632541220098,50.8962936935118,23.99138,24.10071,22.81178,21.98882,21.97635
162.63266694272,51.3796668734719,21.84002,20.90318,20.67789,20.61637,20.75133
162.632690485407,50.7053040833742,25.02034,23.85395,22.73139,22.69109,22.19772
162.632750009595,51.3729884734013,24.5348,25.10887,25.23417,24.16946,20.71769
162.632772050353,51.4819270143657,-9999,-9999,-9999,-9999,-9999
162.632773186466,51.4819383074798,23.81728,24.19535,22.85266,24.22308,21.84429
162.632788023441,50.7796466245417,24.23455,22.86139,22.55051,21.93966,21.88726
162.632849107805,50.8846060698388,23.29822,22.98666,21.8445,20.97813,20.69646
162.632884188741,51.2371344655331,23.09007,22.08199,21.02101,20.37657,20.75209
162.63298387209,51.2799751402903,23.02456,24.53577,21.7089,21.15556,20.56438
162.633028875096,50.6147333355521,24.26902,20.69285,24.2279,25.03999,22.5247
162.633055335948,50.6228315756295,24.47524,23.22602,22.25133,21.27544,20.69171
162.633125889192,50.7516989645406,22.28737,21.28451,20.11205,19.49052,19.37226
162.63313137121,51.0796985198083,24.83077,24.71763,23.16444,22.07203,21.20087
162.633137806422,50.7517214195853,-9999,-9999,-9999,-9999,-9999
162.633197582046,51.4278763609041,23.54989,23.72127,22.5714,21.57741,20.50309
162.633373963989,50.8753595137645,25.34914,23.47266,21.52855,20.99537,20.69233
162.633387173396,51.3480639836886,25.11766,25.32719,22.43118,21.46163,20.94723
162.633391427832,51.1631111982131,25.23607,21.58305,20.69144,20.42432,20.04465
162.633505144213,51.0695324094829,25.47761,24.86374,23.66682,21.72757,20.3095
162.633558791843,51.0346260578359,24.29887,23.7365,22.33462,20.60289,19.86408
162.633561504566,50.7126786647628,23.99853,24.65063,22.7451,21.50563,20.50334
162.633642275997,51.4029150674349,24.98974,22.94082,21.3075,20.114,19.5156
162.633701095475,50.8944930575287,24.71969,24.58723,23.06821,22.29751,21.74985
162.633710114688,50.6146152703366,24.63521,20.66047,24.94591,23.99491,22.82738
162.633786949479,51.0419620697591,20.49266,18.96128,18.28502,18.08149,18.00599
162.63378756033,51.0419647014289,20.52135,18.97031,18.28917,18.08655,18.01234
162.633787877275,50.6416006048871,21.48868,21.21015,21.1019,20.75386,21.00908
162.633787877275,50.6416006048871,21.48864,21.21017,21.10191,20.75388,21.00901
162.633826549663,51.133780920864,25.69497,25.11898,24.61717,24.93234,19.94357
162.633831935891,51.0164236452011,26.1866,23.40999,22.25815,22.51885,21.63357
162.63384097014,51.0164207515775,25.85807,-9999,22.5527,23.1286,-9999
162.633893317562,50.7026283491196,21.60871,20.66567,19.88156,19.52721,19.17513
162.633904482169,51.2887793338301,24.32902,22.65423,21.55779,20.75779,20.8889
162.63391601024,51.506372212069,22.23937,22.03571,21.10458,20.71297,20.25107
162.633919277074,50.75459885702,22.65655,21.70691,20.50269,20.04922,20.13134
162.633919298641,50.7545988605638,22.62736,21.67575,20.47226,20.0241,20.10018
162.633922821395,51.5063678690285,22.29052,22.00016,21.14016,20.71841,20.19995
162.633934943718,50.7545813528882,23.72619,21.48037,20.4166,19.89129,19.83953
162.633935653429,50.7545826282466,23.68508,21.40101,20.37385,19.84047,19.79249
162.634023549541,50.845656276569,22.29924,22.68813,21.83323,22.08851,21.59489
162.634157807409,51.4686052226505,24.04029,24.59812,22.71171,21.61315,21.12023
162.63420103293,50.8022632433538,24.03173,22.78968,22.74821,23.08891,22.88348
162.634246244009,50.9561717927585,22.49528,21.06638,20.59192,20.17875,19.85727
162.634271776274,51.2743105333943,23.45429,23.56793,21.97002,21.01118,20.50029
162.634303294745,51.282836971975,21.64475,21.15548,20.7134,20.56467,20.82676
162.634321594206,50.9636466956751,23.69172,22.60259,21.79292,21.65605,20.84376
162.634333249925,51.1932468901774,25.44542,23.30209,23.29757,23.95272,23.38984
162.634387345966,50.9636379786574,-9999,-9999,-9999,-9999,-9999
162.63450572825,51.0067247439009,21.89476,24.58362,24.77134,24.74219,22.85234
162.634538032652,51.006797113177,22.03967,25.64985,24.48899,24.57188,23.60538
162.63456277125,50.8048744839652,23.90966,20.97661,19.60747,19.02991,18.67617
162.63461534339,51.3716156130098,23.56872,22.20229,25.39148,24.17567,23.48618
162.634656436454,50.9093463357492,24.61626,22.99908,21.62913,21.20859,20.88639
162.634753515412,50.6734411038646,26.0858,24.92653,23.58113,21.99982,21.15499
162.634839960114,50.5936915442826,25.14749,24.74907,24.79167,22.25496,23.26631
162.634909738803,50.8874493052593,23.17501,22.3562,21.33344,20.90771,20.62296
